,location,total_sqft,bath,price,bhk
9076,thanisandra,1265.0,2.0,72.0,2
9077,thanisandra,1595.0,3.0,105.0,3
9079,thanisandra,580.0,1.0,27.5,1
9080,thanisandra,2087.0,4.0,139.0,3
9082,thanisandra,1098.0,2.0,71.0,2
9083,thanisandra,1411.0,3.0,93.25,3
9086,thanisandra,1732.0,3.0,112.0,3
9087,thanisandra,933.0,1.0,61.0,1
9088,thanisandra,1702.0,3.0,107.0,3
9089,thanisandra,747.0,1.0,34.355,1
9090,thanisandra,2030.0,4.0,125.0,3
9092,thanisandra,1948.0,4.0,129.0,4
9093,thanisandra,1573.0,3.0,90.0,3
9094,thanisandra,1056.0,2.0,70.0,2
9095,thanisandra,1595.0,3.0,96.0,3
9098,thanisandra,1245.0,2.0,83.05,2
9099,thanisandra,1261.0,2.0,80.0,3
9100,thanisandra,1884.0,4.0,117.0,3
9101,thanisandra,965.0,2.0,54.0,2
9102,thanisandra,1930.0,4.0,122.0,3
9103,thanisandra,777.0,1.0,38.46,1
9105,thanisandra,1930.0,4.0,120.0,3
9106,thanisandra,760.0,1.0,50.4,1
9107,thanisandra,663.0,1.0,32.82,1
9108,thanisandra,1801.0,3.0,115.0,3
9109,thanisandra,1806.0,6.0,116.0,3
9110,thanisandra,3671.0,4.0,220.0,4
9112,thanisandra,1305.0,2.0,90.0,2
9113,thanisandra,1965.0,4.0,125.0,3
9114,thanisandra,1573.0,3.0,100.0,3
9117,thanisandra,1917.0,4.0,130.0,4
9119,thigalarapalya,3122.0,6.0,230.0,4
9121,thigalarapalya,1297.0,2.0,103.0,2
9122,thigalarapalya,1418.0,2.0,95.0,2
9123,thigalarapalya,3122.0,6.0,235.0,4
9124,thigalarapalya,3122.0,6.0,245.0,4
9126,thigalarapalya,1418.0,2.0,103.0,2
9127,thigalarapalya,1418.0,2.0,101.0,2
9128,thigalarapalya,1418.0,2.0,104.0,2
9130,thigalarapalya,3122.0,5.0,225.0,4
9131,thigalarapalya,2912.0,6.0,210.0,4
9132,thigalarapalya,1418.0,2.0,103.0,2
9133,thigalarapalya,2072.0,4.0,159.0,3
9135,thigalarapalya,1418.0,2.0,106.0,2
9137,thigalarapalya,1418.0,2.0,104.0,2
9138,thigalarapalya,3122.0,6.0,237.0,4
9139,thigalarapalya,1418.0,2.0,105.0,2
9140,thigalarapalya,1418.0,2.0,104.0,2
9143,thigalarapalya,1418.0,2.0,106.0,2
9144,thigalarapalya,2072.0,4.0,155.0,3
9145,thigalarapalya,1830.0,4.0,135.0,3
9146,thigalarapalya,1418.0,2.0,105.0,2
9147,thigalarapalya,2072.0,4.0,160.0,3
9151,thigalarapalya,2072.0,4.0,160.0,3
9152,thigalarapalya,2072.0,4.0,155.0,3
9153,thigalarapalya,3122.0,6.0,235.0,4
9154,thigalarapalya,2072.0,4.0,153.0,3
9156,thigalarapalya,2072.0,4.0,157.0,3
9157,thigalarapalya,1418.0,2.0,105.0,2
9158,thigalarapalya,3362.0,5.0,249.0,4
9159,thigalarapalya,3122.0,6.0,245.0,4
9162,thigalarapalya,4190.0,4.0,325.0,4
9166,thigalarapalya,1400.0,2.0,105.0,2
9168,thigalarapalya,1297.0,2.0,98.0,2
9170,thubarahalli,3800.0,4.0,239.0,4
9171,thubarahalli,1200.0,2.0,78.0,2
9172,thubarahalli,1128.0,2.0,75.0,2
9173,thubarahalli,1185.0,2.0,65.0,2
9174,thubarahalli,975.0,2.0,55.0,2
9175,thubarahalli,1330.0,2.0,75.0,2
9176,thubarahalli,1085.0,2.0,70.0,2
9177,thubarahalli,1216.0,2.0,80.0,2
9178,thubarahalli,1200.0,2.0,79.0,2
9179,thubarahalli,1200.0,2.0,80.0,2
9180,thubarahalli,1200.0,2.0,79.55,2
9182,thubarahalli,2625.0,3.0,175.0,3
9183,thubarahalli,975.0,2.0,50.0,2
9185,thubarahalli,1584.0,3.0,101.0,3
9186,thyagaraja nagar,800.0,1.0,100.0,1
9187,thyagaraja nagar,2000.0,4.0,145.0,5
9188,thyagaraja nagar,1270.0,2.0,95.25,3
9189,thyagaraja nagar,1040.0,2.0,68.0,2
9190,tindlu,1500.0,2.0,87.0,3
9191,tindlu,7500.0,7.0,400.0,7
9192,tindlu,1357.0,2.0,65.0,3
9193,tindlu,1500.0,3.0,87.0,3
9194,tindlu,1370.07,3.0,65.0,3
9195,tindlu,1165.0,2.0,59.8,2
9196,tindlu,1050.0,2.0,55.0,2
9197,tindlu,1100.0,2.0,55.0,2
9198,tumkur road,1500.0,3.0,95.0,3
9199,tumkur road,1779.0,3.0,112.0,3
9200,tumkur road,1586.0,3.0,100.0,3
9201,tumkur road,1098.0,2.0,72.0,2
9202,tumkur road,1354.0,3.0,90.0,3
9203,tumkur road,1240.0,2.0,84.0,3
9204,tumkur road,1239.0,2.0,82.0,2
9205,tumkur road,1246.0,2.0,82.0,2
9206,tumkur road,1500.0,3.0,100.0,3
9208,tumkur road,1416.0,3.0,94.0,3
9209,tumkur road,1027.0,2.0,60.0,2
9210,tumkur road,1027.0,2.0,68.62,2
9211,tumkur road,1459.0,2.0,95.0,3
9212,tumkur road,992.0,2.0,60.0,2
9213,tumkur road,1066.0,2.0,52.5,2
9214,tumkur road,1240.0,2.0,79.0,3
9215,tumkur road,1441.0,2.0,95.0,3
9216,tumkur road,1240.0,2.0,83.0,3
9217,tumkur road,1027.0,2.0,67.0,2
9219,tumkur road,1354.0,3.0,85.86,3
9220,ulsoor,2135.0,3.0,215.0,3
9221,ulsoor,1275.0,2.0,120.0,2
9222,ulsoor,1020.0,3.0,110.0,3
9223,ulsoor,1200.0,2.0,60.0,2
9224,ulsoor,1180.0,2.0,100.0,2
9225,ulsoor,1340.0,3.0,90.0,3
9226,ulsoor,1500.0,2.0,125.0,3
9227,ulsoor,2000.0,3.0,185.0,3
9228,ulsoor,1255.0,2.0,120.0,2
9229,ulsoor,1685.0,4.0,185.0,3
9231,ulsoor,2135.0,3.0,170.0,3
9232,ulsoor,1160.0,2.0,130.0,2
9233,uttarahalli,1440.0,2.0,62.0,3
9234,uttarahalli,1143.0,2.0,45.0,2
9235,uttarahalli,1020.0,2.0,45.0,2
9236,uttarahalli,1286.0,2.0,63.0,2
9237,uttarahalli,1101.0,2.0,45.0,2
9238,uttarahalli,1345.0,2.0,67.0,2
9241,uttarahalli,1175.0,2.0,47.0,2
9242,uttarahalli,1390.0,2.0,62.55,3
9243,uttarahalli,1330.0,2.0,56.0,3
9244,uttarahalli,1008.0,2.0,45.0,2
9245,uttarahalli,1390.0,2.0,60.47,3
9246,uttarahalli,1617.0,3.0,66.68,3
9247,uttarahalli,1150.0,2.0,49.0,2
9248,uttarahalli,1330.0,2.0,56.0,3
9249,uttarahalli,1200.0,2.0,44.0,2
9252,uttarahalli,882.0,2.0,30.0,2
9253,uttarahalli,993.0,2.0,39.71,2
9254,uttarahalli,1045.0,2.0,45.0,2
9255,uttarahalli,850.0,2.0,37.93,2
9257,uttarahalli,3600.0,6.0,120.0,6
9258,uttarahalli,1788.0,3.0,98.34,3
9259,uttarahalli,1345.0,2.0,57.0,3
9260,uttarahalli,1089.0,2.0,43.55,2
9262,uttarahalli,1279.0,2.0,48.0,2
9264,uttarahalli,1425.0,2.0,64.0,3
9265,uttarahalli,1155.0,2.0,40.42,2
9266,uttarahalli,1050.0,2.0,42.0,2
9267,uttarahalli,1300.0,2.0,55.0,3
9268,uttarahalli,1250.0,2.0,55.0,3
9269,uttarahalli,1700.0,3.0,88.0,3
9270,uttarahalli,1200.0,3.0,50.0,3
9271,uttarahalli,1085.0,2.0,43.0,2
9273,uttarahalli,1175.0,2.0,47.0,2
9274,uttarahalli,1689.28,3.0,91.2,3
9275,uttarahalli,1175.0,2.0,47.0,2
9276,uttarahalli,1137.0,2.0,63.0,2
9277,uttarahalli,1215.0,2.0,52.85,3
9279,uttarahalli,1325.0,2.0,53.0,2
9280,uttarahalli,1300.0,2.0,60.0,3
9281,uttarahalli,850.0,2.0,35.0,2
9282,uttarahalli,1627.86,3.0,88.0,3
9284,uttarahalli,1360.0,2.0,61.2,3
9285,uttarahalli,661.0,1.0,36.0,1
9286,uttarahalli,1134.0,2.0,45.36,2
9288,uttarahalli,1320.0,2.0,55.44,3
9289,uttarahalli,1390.0,2.0,61.16,3
9290,uttarahalli,1090.0,2.0,45.0,2
9291,uttarahalli,1050.0,2.0,42.0,2
9292,uttarahalli,1123.0,2.0,48.0,2
9293,uttarahalli,1329.0,2.0,56.0,3
9294,uttarahalli,938.0,2.0,35.0,2
9297,uttarahalli,1100.0,1.0,45.0,2
9298,uttarahalli,1125.0,2.0,47.0,2
9300,uttarahalli,1685.0,3.0,85.0,3
9301,uttarahalli,1390.0,2.0,62.55,3
9303,uttarahalli,1180.0,2.0,41.3,2
9304,uttarahalli,1380.0,2.0,42.0,2
9305,uttarahalli,1737.0,2.0,95.0,3
9307,uttarahalli,1160.0,2.0,45.0,2
9308,uttarahalli,1280.0,2.0,60.0,3
9310,uttarahalli,1190.0,2.0,53.55,2
9311,uttarahalli,1330.0,2.0,57.0,3
9312,uttarahalli,1560.0,3.0,74.0,3
9314,uttarahalli,1125.0,2.0,48.0,2
9315,uttarahalli,1320.0,2.0,55.44,3
9317,uttarahalli,1160.0,2.0,40.6,2
9320,uttarahalli,1065.0,2.0,42.59,2
9321,uttarahalli,1075.0,2.0,46.76,2
9322,uttarahalli,1155.0,2.0,40.6,2
9325,uttarahalli,1215.0,2.0,52.85,3
9327,uttarahalli,1180.0,2.0,41.3,2
9330,uttarahalli,1002.0,2.0,40.08,2
9331,uttarahalli,1002.0,2.0,40.08,2
9332,uttarahalli,1075.0,2.0,40.0,2
9334,uttarahalli,1155.0,2.0,40.43,2
9336,uttarahalli,1025.0,2.0,35.88,2
9337,uttarahalli,1125.0,2.0,47.65,2
9338,uttarahalli,1300.0,2.0,55.0,2
9339,uttarahalli,1025.0,2.0,35.88,2
9340,uttarahalli,980.0,2.0,45.0,2
9341,uttarahalli,1125.0,2.0,47.0,2
9346,uttarahalli,1175.0,2.0,47.0,2
9349,uttarahalli,1525.0,2.0,62.82,3
9350,uttarahalli,1265.0,2.0,65.0,3
9353,uttarahalli,1213.0,2.0,48.0,2
9355,uttarahalli,900.0,2.0,35.0,2
9356,uttarahalli,1065.0,2.0,42.6,2
9359,uttarahalli,1125.0,2.0,47.0,2
9360,uttarahalli,1270.0,2.0,55.25,3
9361,uttarahalli,1270.0,2.0,55.25,3
9362,uttarahalli,1107.0,2.0,45.0,2
9363,uttarahalli,1200.0,2.0,55.0,2
9365,uttarahalli,1460.0,3.0,76.0,3
9366,uttarahalli,1500.0,3.0,68.0,3
9367,uttarahalli,1120.0,2.0,50.0,2
9368,uttarahalli,1150.0,2.0,46.0,2
9369,uttarahalli,1330.0,2.0,58.0,3
9371,uttarahalli,1050.0,2.0,42.0,2
9372,uttarahalli,1125.0,2.0,48.0,2
9374,uttarahalli,1345.0,2.0,57.0,3
9375,uttarahalli,1345.0,2.0,57.0,3
9377,uttarahalli,1000.0,2.0,52.0,2
9378,uttarahalli,1037.0,2.0,36.0,2
9380,uttarahalli,1000.0,2.0,39.5,2
9381,uttarahalli,1125.0,1.0,45.0,2
9383,uttarahalli,1160.0,2.0,40.58,2
9384,uttarahalli,1123.0,2.0,60.0,2
9386,uttarahalli,1000.0,2.0,35.0,2
9387,uttarahalli,1330.0,2.0,57.0,3
9388,uttarahalli,1125.0,2.0,47.0,2
9389,uttarahalli,1165.0,1.0,42.09,2
9390,uttarahalli,1260.0,2.0,55.0,2
9391,uttarahalli,1284.0,2.0,53.36,2
9392,uttarahalli,1150.0,2.0,45.99,2
9394,uttarahalli,1290.0,2.0,56.12,3
9395,uttarahalli,1328.0,2.0,56.0,3
9396,uttarahalli,1040.0,2.0,36.4,2
9397,uttarahalli,1290.0,2.0,56.12,3
9399,uttarahalli,1075.0,2.0,46.76,2
9400,uttarahalli,1345.0,2.0,57.0,3
9401,varthur,1160.0,2.0,44.0,2
9402,varthur,1385.0,2.0,80.0,2
9404,varthur,1024.0,2.0,42.0,2
9405,varthur,1125.0,2.0,40.0,2
9406,varthur,1112.0,2.0,40.0,2
9407,varthur,1055.0,2.0,45.35,2
9408,varthur,1280.0,2.0,65.0,2
9409,varthur,977.0,2.0,36.0,2
9410,varthur,1250.0,3.0,71.0,3
9411,varthur,1200.0,3.0,67.75,3
9412,varthur,1111.0,2.0,41.88,2
9413,varthur,1140.0,2.0,55.5,2
9414,varthur,1012.0,2.0,59.0,2
9415,varthur,1140.0,2.0,39.9,2
9416,varthur,1090.0,2.0,48.0,2
9417,varthur,1450.0,3.0,71.0,3
9418,varthur,1210.0,2.0,60.0,2
9419,varthur,1070.0,2.0,46.0,2
9420,varthur,1360.0,2.0,85.0,3
9421,varthur,965.0,2.0,34.0,2
9422,varthur,1120.0,2.0,44.24,2
9423,varthur,1395.0,2.0,79.0,3
9424,varthur,1085.0,2.0,45.0,2
9425,varthur,1250.0,2.0,47.0,2
9426,varthur,1200.0,3.0,68.38,3
9428,varthur,1155.0,2.0,60.0,2
9429,varthur,1035.0,2.0,60.0,2
9430,varthur,1155.0,2.0,39.0,2
9431,varthur,1180.0,2.0,55.0,2
9433,varthur,1738.0,2.0,57.35,2
9434,varthur,1045.0,2.0,40.65,2
9435,varthur,1155.0,2.0,39.0,2
9437,varthur,1210.0,2.0,64.15,2
9439,varthur,1105.0,2.0,38.0,2
9440,varthur,1560.0,3.0,90.0,3
9441,varthur,1760.0,2.0,85.0,2
9442,varthur,1210.0,2.0,54.0,2
9443,varthur,1112.0,2.0,40.0,2
9445,varthur,1000.0,1.0,65.0,2
9447,varthur road,900.0,2.0,27.0,2
9448,varthur road,1277.0,2.0,59.0,2
9449,varthur road,1247.0,2.0,58.0,3
9450,varthur road,1050.0,2.0,42.7,2
9451,varthur road,1255.0,2.0,52.76,2
9453,varthur road,1033.0,2.0,32.0,2
9454,varthur road,1140.0,2.0,49.11,2
9455,varthur road,850.0,2.0,25.4,2
9456,vasanthapura,1022.0,2.0,40.0,2
9457,vasanthapura,1135.0,2.0,39.73,2
9458,vasanthapura,995.0,2.0,34.82,2
9459,vasanthapura,995.0,2.0,34.82,2
9460,vasanthapura,940.0,2.0,40.0,2
9461,vasanthapura,1037.0,2.0,36.28,2
9462,vasanthapura,978.0,2.0,34.22,2
9463,vasanthapura,1037.0,2.0,36.28,2
9464,vidyaranyapura,1440.0,2.0,95.0,2
9465,vidyaranyapura,1062.0,2.0,38.0,2
9466,vidyaranyapura,1200.0,2.0,55.0,2
9467,vidyaranyapura,1200.0,4.0,90.0,4
9469,vidyaranyapura,1060.0,2.0,55.0,2
9470,vidyaranyapura,1100.0,2.0,54.0,2
9471,vidyaranyapura,1440.0,2.0,70.0,3
9472,vidyaranyapura,1100.0,2.0,54.0,2
9473,vidyaranyapura,1000.0,2.0,35.0,2
9475,vidyaranyapura,1120.0,2.0,70.0,2
9476,vidyaranyapura,945.0,2.0,40.0,2
9477,vidyaranyapura,1100.0,2.0,54.0,2
9478,vidyaranyapura,1200.0,2.0,65.0,3
9479,vidyaranyapura,1200.0,2.0,52.0,2
9480,vidyaranyapura,1050.0,2.0,50.0,2
9481,vidyaranyapura,1188.0,2.0,50.0,2
9482,vidyaranyapura,1100.0,2.0,75.0,3
9483,vidyaranyapura,1100.0,2.0,72.0,3
9484,vidyaranyapura,2400.0,5.0,135.0,4
9485,vidyaranyapura,1100.0,2.0,41.0,2
9486,vidyaranyapura,1200.0,2.0,60.5,2
9487,vidyaranyapura,1200.0,2.0,42.0,2
9488,vijayanagar,1704.0,3.0,110.0,3
9489,vijayanagar,1933.0,3.0,129.0,3
9491,vijayanagar,1450.0,3.0,100.0,3
9492,vijayanagar,1580.0,2.0,134.0,3
9493,vijayanagar,1826.0,3.0,121.0,3
9494,vijayanagar,1739.0,3.0,116.0,3
9495,vijayanagar,1490.0,3.0,100.0,3
9496,vijayanagar,1180.0,2.0,65.0,2
9497,vijayanagar,606.0,1.0,34.78,1
9498,vijayanagar,1352.0,2.0,68.0,2
9499,vijayanagar,1527.0,3.0,115.0,3
9500,vijayanagar,989.0,2.0,60.0,2
9501,vijayanagar,1520.0,2.0,103.0,3
9502,vijayanagar,1749.0,3.0,117.0,3
9503,vijayanagar,1046.0,2.0,75.0,2
9504,vijayanagar,606.0,1.0,40.0,1
9505,vijayanagar,1200.0,2.0,62.0,2
9508,vijayanagar,1760.0,3.0,140.0,3
9509,vijayanagar,2047.0,3.0,136.0,3
9510,vijayanagar,1200.0,2.0,75.0,3
9511,vijayanagar,1178.0,2.0,82.0,2
9512,vijayanagar,864.0,2.0,45.0,2
9513,vijayanagar,2100.0,6.0,252.0,4
9514,vijayanagar,920.0,2.0,60.0,2
9515,vijayanagar,1019.0,2.0,58.0,2
9516,vijayanagar,2400.0,6.0,125.0,5
9517,vijayanagar,1180.0,2.0,86.0,2
9518,vijayanagar,1046.0,2.0,49.06,2
9519,vijayanagar,2400.0,2.0,230.0,1
9520,vijayanagar,492.0,1.0,40.0,1
9522,vishveshwarya layout,750.0,1.0,30.0,1
9523,vishveshwarya layout,2000.0,4.0,75.0,4
9524,vishveshwarya layout,2100.0,6.0,92.0,6
9525,vishveshwarya layout,2000.0,3.0,90.0,4
9526,vishwapriya layout,820.0,2.0,30.0,2
9527,vishwapriya layout,770.0,2.0,30.0,2
9528,vishwapriya layout,910.0,2.0,36.0,2
9529,vishwapriya layout,890.0,2.0,37.0,2
9530,vittasandra,1404.0,2.0,71.0,2
9531,vittasandra,1246.0,2.0,67.0,2
9532,vittasandra,1404.0,2.0,69.3,2
9533,vittasandra,1246.0,2.0,67.3,2
9534,vittasandra,1246.0,2.0,64.5,2
9535,vittasandra,1246.0,2.0,64.5,2
9536,vittasandra,1246.0,2.0,68.0,2
9538,vittasandra,1238.0,2.0,67.0,2
9539,vittasandra,1404.0,2.0,75.0,2
9540,vittasandra,1246.0,2.0,65.0,2
9541,vittasandra,1238.0,2.0,67.0,2
9542,vittasandra,1246.0,2.0,67.4,2
9543,vittasandra,1259.0,2.0,67.4,2
9544,vittasandra,1404.0,2.0,68.8,2
9545,vittasandra,1246.0,2.0,62.3,2
9546,vittasandra,1246.0,2.0,63.0,2
9547,vittasandra,1246.0,2.0,67.4,2
9548,vittasandra,1246.0,2.0,65.4,2
9550,vittasandra,1238.0,2.0,67.32,2
9551,vittasandra,1246.0,2.0,67.4,2
9553,vittasandra,1246.0,2.0,67.3,2
9554,vittasandra,1404.0,2.0,70.0,2
9555,vittasandra,1259.0,2.0,67.48,2
9556,vittasandra,1404.0,2.0,75.0,2
9558,vittasandra,1246.0,2.0,67.0,2
9561,vittasandra,1404.0,2.0,72.0,2
9562,vittasandra,1246.0,2.0,67.5,2
9563,vittasandra,1246.0,2.0,67.5,2
9564,vittasandra,1404.0,2.0,70.0,2
9565,vittasandra,1246.0,2.0,65.0,2
9566,vittasandra,1246.0,2.0,67.4,2
9570,whitefield,1610.0,3.0,81.0,3
9571,whitefield,1459.0,2.0,94.82,2
9576,whitefield,1280.0,2.0,75.0,2
9578,whitefield,1910.0,3.0,161.0,3
9579,whitefield,3252.0,4.0,230.0,4
9580,whitefield,11890.0,4.0,700.0,4
9583,whitefield,1150.0,2.0,70.0,2
9584,whitefield,1768.0,3.0,101.0,3
9586,whitefield,4144.0,4.0,315.0,4
9587,whitefield,4104.0,4.0,360.0,4
9588,whitefield,1790.0,3.0,100.0,3
9589,whitefield,1720.0,3.0,100.0,3
9591,whitefield,1640.0,4.0,91.0,3
9594,whitefield,2280.0,4.0,126.0,3
9598,whitefield,1897.0,3.0,130.0,3
9599,whitefield,2225.0,2.0,125.0,3
9600,whitefield,4348.5,2.0,304.0,4
9603,whitefield,2268.0,3.0,163.0,4
9606,whitefield,2400.0,4.0,200.0,4
9608,whitefield,1360.0,2.0,95.0,2
9610,whitefield,1697.0,3.0,94.79,3
9611,whitefield,5000.0,4.0,400.0,4
9612,whitefield,3000.0,5.0,250.0,4
9613,whitefield,1700.0,3.0,115.0,3
9616,whitefield,2842.0,3.0,162.0,3
9620,whitefield,1500.0,3.0,130.0,3
9621,whitefield,1280.0,2.0,75.0,2
9623,whitefield,1405.0,2.0,78.0,3
9624,whitefield,2225.0,3.0,115.0,3
9625,whitefield,1272.0,2.0,95.05,2
9628,whitefield,1192.0,2.0,71.0,2
9632,whitefield,1626.0,3.0,89.0,3
9633,whitefield,1585.0,3.0,88.0,3
9634,whitefield,665.0,2.0,28.585,1
9636,whitefield,1280.0,2.0,85.0,2
9637,whitefield,1200.0,3.0,68.5,3
9638,whitefield,4000.0,4.0,330.0,4
9639,whitefield,1697.0,3.0,108.0,3
9641,whitefield,3606.0,4.0,312.0,4
9642,whitefield,1485.0,2.0,90.0,2
9643,whitefield,950.0,1.0,50.0,1
9644,whitefield,3584.0,4.0,199.0,4
9645,whitefield,825.0,1.0,45.0,1
9648,whitefield,1635.0,2.0,85.0,3
9649,whitefield,1216.0,2.0,79.0,2
9655,whitefield,920.0,2.0,63.0,2
9657,whitefield,1170.0,2.0,71.0,2
9658,whitefield,1118.0,2.0,75.0,2
9659,whitefield,1800.0,3.0,110.0,3
9660,whitefield,1562.0,3.0,103.0,3
9663,whitefield,2321.0,4.0,128.0,3
9664,whitefield,1320.0,2.0,95.0,2
9667,whitefield,3010.0,3.0,200.0,3
9668,whitefield,1346.0,2.0,96.17,2
9669,whitefield,3850.0,5.0,316.0,3
9673,whitefield,2500.0,4.0,155.0,4
9674,whitefield,905.0,1.0,55.0,1
9676,whitefield,2268.0,3.0,146.0,4
9679,whitefield,630.5,1.0,32.79,1
9680,whitefield,3537.0,5.0,210.0,4
9682,whitefield,1697.0,3.0,115.0,3
9686,whitefield,3250.0,5.0,290.0,5
9690,whitefield,1269.0,2.0,75.0,2
9691,whitefield,3227.0,5.0,250.0,5
9692,whitefield,1545.0,3.0,79.0,3
9695,whitefield,3262.0,4.0,260.0,4
9697,whitefield,1132.0,2.0,79.28,2
9700,whitefield,2830.0,5.0,160.0,4
9702,whitefield,1195.0,2.0,70.0,2
9703,whitefield,3480.0,4.0,284.0,3
9706,whitefield,709.0,1.0,34.385,1
9708,whitefield,1320.0,2.0,79.5,2
9709,whitefield,750.0,2.0,52.7,2
9710,whitefield,1200.0,3.0,61.96,3
9715,whitefield,2094.0,2.0,113.19,3
9717,whitefield,3445.0,5.0,270.0,4
9718,whitefield,1700.0,3.0,140.0,3
9719,whitefield,4827.0,4.0,400.0,4
9720,whitefield,1405.0,2.0,84.5,2
9722,whitefield,3252.0,4.0,280.0,4
9724,whitefield,1150.0,2.0,90.0,2
9725,whitefield,2400.0,4.0,147.0,4
9727,whitefield,624.0,1.0,35.0,1
9730,whitefield,1700.0,3.0,95.0,3
9731,whitefield,4960.0,4.0,400.0,4
9732,whitefield,2928.0,4.0,198.0,4
9734,whitefield,2700.0,5.0,175.0,3
9735,whitefield,1216.0,2.0,84.0,2
9736,whitefield,2882.0,5.0,204.0,4
9737,whitefield,1840.0,3.0,140.0,3
9738,whitefield,1778.0,3.0,122.0,3
9740,whitefield,650.0,1.0,25.0,1
9741,whitefield,2155.0,3.0,125.0,4
9742,whitefield,905.0,1.0,52.0,1
9747,whitefield,1216.0,2.0,75.0,2
9749,whitefield,1255.0,2.0,77.0,2
9750,whitefield,1216.0,2.0,73.0,2
9751,whitefield,709.0,1.0,34.735,1
9755,whitefield,1745.0,3.0,100.0,3
9756,whitefield,3200.0,4.0,224.0,4
9758,whitefield,825.0,1.0,44.9,1
9762,whitefield,1870.0,3.0,138.0,3
9765,whitefield,1862.0,3.0,125.0,3
9766,whitefield,1655.0,3.0,113.0,3
9767,whitefield,530.0,1.0,29.44,1
9769,whitefield,905.0,1.0,50.0,1
9770,whitefield,1600.0,3.0,82.0,3
9771,whitefield,1230.0,4.0,80.0,4
9773,whitefield,630.5,1.0,32.15,1
9774,whitefield,905.0,1.0,52.0,1
9778,whitefield,1216.0,2.0,83.0,2
9783,whitefield,4075.0,5.0,226.0,4
9784,whitefield,1216.0,2.0,75.0,2
9792,whitefield,2856.0,5.0,158.5,4
9795,whitefield,750.0,1.0,51.0,1
9798,whitefield,1173.0,2.0,77.0,2
9799,whitefield,1200.0,3.0,68.4,3
9803,whitefield,3425.0,5.0,250.0,4
9808,whitefield,2173.0,3.0,128.0,3
9810,whitefield,905.0,1.0,62.0,1
9811,whitefield,1870.0,3.0,138.0,3
9812,whitefield,1320.0,2.0,99.26,2
9813,whitefield,2901.0,4.0,190.0,3
9814,whitefield,1485.0,2.0,96.51,2
9815,whitefield,1755.0,3.0,101.0,3
9817,whitefield,2225.0,3.0,149.0,3
9818,whitefield,1250.0,2.0,82.0,2
9820,whitefield,605.0,1.0,40.0,1
9823,whitefield,2210.0,3.0,156.0,3
9824,whitefield,1173.0,2.0,78.2,2
9825,whitefield,1740.0,4.0,130.0,3
9826,whitefield,1216.0,2.0,75.0,2
9828,whitefield,1655.0,3.0,120.0,3
9829,whitefield,4003.0,6.0,300.0,4
9831,whitefield,1180.0,2.0,70.0,2
9833,whitefield,2023.0,4.0,130.0,3
9834,whitefield,2134.0,4.0,118.0,3
9837,whitefield,905.0,1.0,60.0,1
9843,whitefield,1452.0,3.0,90.0,3
9844,whitefield,2850.0,5.0,240.0,4
9847,whitefield,2830.0,5.0,190.0,4
9848,whitefield,1295.0,2.0,78.5,2
9849,whitefield,840.0,1.0,57.6,1
9850,whitefield,640.0,1.0,19.83,1
9851,whitefield,1991.0,3.0,104.0,3
9855,whitefield,1655.0,3.0,97.0,3
9856,whitefield,1850.0,3.0,150.0,3
9857,whitefield,1200.0,3.0,67.77,3
9858,whitefield,1290.0,2.0,90.0,2
9861,whitefield,1216.0,2.0,75.0,2
9862,whitefield,1356.0,2.0,94.84,2
9863,whitefield,1338.0,2.0,103.0,2
9866,whitefield,3450.0,4.0,208.0,3
9870,whitefield,1267.0,2.0,90.33,2
9871,whitefield,2400.0,4.0,143.0,4
9872,whitefield,1836.0,3.0,125.0,3
9874,whitefield,3596.0,3.0,200.0,3
9875,whitefield,1275.0,2.0,65.0,3
9878,whitefield,1216.0,2.0,82.0,2
9879,whitefield,1495.0,3.0,88.0,2
9880,whitefield,1564.0,3.0,103.0,3
9881,whitefield,1585.0,3.0,84.0,3
9884,whitefield,1558.0,3.0,90.0,3
9885,whitefield,1216.0,2.0,75.0,2
9887,whitefield,1704.0,3.0,120.0,3
9889,whitefield,1256.0,2.0,73.0,2
9892,whitefield,1300.0,2.0,78.0,2
9893,whitefield,1570.0,3.0,88.0,3
9894,whitefield,1216.0,2.0,84.03,2
9896,whitefield,1216.0,2.0,72.5,2
9898,whitefield,2025.0,4.0,115.0,3
9899,whitefield,1346.0,2.0,100.0,3
9903,whitefield,2990.0,3.0,198.0,4
9906,whitefield,1720.0,3.0,98.97,3
9907,whitefield,1600.0,3.0,95.0,3
9908,whitefield,1655.0,3.0,108.0,3
9909,whitefield,1740.0,3.0,95.0,3
9911,whitefield,1350.0,2.0,88.0,2
9913,whitefield,1216.0,2.0,80.0,2
9914,whitefield,2900.0,4.0,225.0,4
9915,whitefield,1340.0,2.0,101.0,2
9917,whitefield,1500.0,3.0,78.57,3
9918,whitefield,1626.0,3.0,85.0,3
9920,whitefield,1100.0,2.0,65.0,2
9922,whitefield,1270.0,2.0,65.0,3
9923,whitefield,3117.0,3.0,261.0,3
9924,whitefield,1216.0,2.0,73.0,2
9926,whitefield,3150.0,3.0,290.0,3
9928,whitefield,2956.0,5.0,234.0,4
9932,whitefield,2247.0,3.0,145.0,3
9933,whitefield,3940.0,5.0,265.0,4
9935,whitefield,1160.0,2.0,67.0,2
9937,whitefield,1180.0,2.0,77.0,2
9938,whitefield,2140.0,3.0,139.0,3
